,0
11690,21.90543720479099
11691,13.875671477551201
11692,5.524018160254946
11693,-15.1959273117336
11694,-14.874660638182885
11695,-15.717468995593862
11696,11.204229058122165
11697,4.3710671027292
11698,-28.379073799962256
11699,-34.763568691139206
11700,-34.98599393415071
11701,-16.292116936162376
11702,-12.75915431350443
11703,-15.39227804349439
11704,-6.139933872954948
11705,4.805275222846956
11706,-2.3730882823385895
11707,-13.99853166822623
11708,-25.549776707609386
11709,-29.622159596707526
11710,-14.04541514294693
11711,-5.604359445928738
11712,-17.059886801665826
11713,-21.19411967758074
11714,-18.55148790616332
11715,-8.599949493605582
11716,-6.280342204232031
11717,-16.13205584275964
11718,1.6288824319983064
11719,-10.028450292181244
11720,-5.150307633243559
11721,-7.815888726615183
11722,-2.2795020987476846
11723,13.236506534551548
11724,15.270957771017144
11725,5.984464364522813
11726,-10.788722641607022
11727,-14.020831975210761
11728,8.786746306713527
11729,11.686272896521192
11730,6.707653609174838
11731,8.91371544602194
11732,23.39846411116571
11733,8.412274767942241
11734,-13.575363407581559
11735,3.3605028032086555
11736,-4.579771498149215
11737,4.2193437198931445
11738,21.079686329672512
11739,29.603230875541946
11740,12.764676159715947
11741,15.13510504219446
11742,28.568686760408838
11743,5.4224602359367235
11744,-0.5651957333595945
11745,4.50289630620005
11746,5.025786524154651
11747,-7.405644302919967
11748,-20.916534989961022
11749,0.6944320149698378
11750,19.419887145085674
11751,19.401662080047657
11752,28.694656013871523
11753,27.572997216919696
11754,11.315292484078471
11755,-9.049391190963934
11756,-7.2527700264516435
11757,-2.4774023644269256
11758,3.446107030037794
11759,7.403340714946502
11760,8.472313203695641
11761,9.884727068913085
11762,22.134727680768815
11763,7.332880437152996
11764,-15.829189015063656
11765,-21.833988672753158
11766,-29.292547047337248
11767,-38.212081241526576
11768,-51.23579024831751
11769,-13.535003189671873
11770,-6.218407588212051
11771,-18.27568801443195
11772,-28.993800849597474
11773,-21.48120680811707
11774,-2.258240823181903
11775,-4.636873599315125
11776,-9.41939963830648
11777,8.523534585455943
11778,-19.831372223596233
11779,-15.1301007155323
11780,-3.1254624432824887
11781,8.05442234195425
11782,22.049842822787568
11783,16.758151931635386
11784,9.138756570050985
11785,7.657656399001887
11786,-15.144228290146671
11787,-6.93578455052265
11788,-1.3857583915276415
11789,4.9677399811706415
11790,30.82017983987645
11791,9.184854947504679
11792,10.998758180590064
11793,0.44278919711084175
11794,-1.0764287925802671
11795,3.7524756386103855
11796,14.083892063028767
11797,20.373756534416085
11798,21.49105019340749
11799,27.18734821002089
11800,31.242740749103532
11801,14.309995691242172
11802,-1.974009267147955
11803,-0.15395477723448625
11804,-4.269347341880765
11805,6.858992662449182
11806,-3.3588165194803903
11807,-35.29207721197424
11808,-28.61253111940628
11809,0.8315940375826987
11810,20.298771150280608
11811,6.765208033828383
11812,-2.148581881836609
11813,-8.426422285264191
11814,-8.678694448340948
11815,-1.348879225833226
11816,-16.42740666536738
11817,-4.291489195173368
11818,-3.1628765220009143
11819,-3.9938991460565862
11820,2.7175783734946757
11821,-8.558456217386349
11822,-9.262755816756822
11823,-14.479179627248316
11824,-11.507645108958224
11825,-32.16784491297213
11826,-12.401917037177398
11827,-2.529720296086044
11828,-4.971935835134248
11829,0.26340371222376113
11830,9.878763733158555
11831,-4.188400801579526
11832,-1.8593921742413428
11833,-5.3285923514246
11834,-3.316232698096414
11835,1.354012186391616
11836,10.913323293513516
11837,-9.064441467184182
11838,-3.2575424634541683
11839,-3.5268753496387415
11840,-11.767097453594609
11841,-5.1381189924548405
11842,12.480210164272542
11843,21.997906548462346
11844,12.078072522869492
11845,-4.752258448947817
11846,5.727382815870892
11847,10.09271947932408
11848,-1.730820237909355
11849,9.093142983673598
11850,4.3096801679876995
11851,0.29901130621356753
11852,4.8864523564689915
11853,-1.6225290283792901
11854,-5.817323306129641
11855,4.531770830410959
11856,2.711759079363558
11857,-6.306892647327002
11858,-2.303437358319769
11859,1.6887710465687658
11860,-6.166722637902977
11861,-6.644056031502398
11862,1.2171875693386607
11863,-7.212786185403456
11864,-3.16519461229724
11865,-15.446163714736375
11866,-9.058744776125522
11867,-1.8760576061150047
11868,-3.7597068020589894
11869,0.5307222181359563
11870,-12.41040132507051
11871,-0.8097177442197476
11872,-1.83282225368627
11873,9.757480921968536
11874,14.587175591045618
11875,18.22163824967563
11876,-10.127466737938601
11877,-33.48606771015541
11878,-25.640394302877567
11879,-1.0236872950976146
11880,-14.964772699067375
11881,-9.163694321580035
11882,26.582520016621004
11883,8.148638811735644
11884,7.2003048936926
11885,-8.076675924040043
11886,-17.051507577509213
11887,-12.746292387249952
11888,4.986306371511967
11889,-15.313029025145468
11890,-24.012226028502212
11891,-16.908579592078397
11892,-16.74500667652334
11893,-10.152222898942016
11894,7.207091555739732
11895,15.113840031136032
11896,9.92236904897361
11897,23.364433610652743
11898,2.2867746305526717
11899,-9.807412423417563
11900,-14.427504111885936
11901,-26.191254641220237
11902,-32.22379231857482
11903,-8.418617186206173
11904,5.045647465678945
11905,-0.041242748458671485
11906,9.727873597384578
11907,-0.8128988988880028
11908,2.658300069165696
11909,9.442202691140366
11910,12.400345738289818
11911,11.590961720044113
11912,4.7737456452468425
11913,-3.453696660058057
11914,7.336980823755431
11915,17.735687620310557
11916,3.548176970251127
11917,-13.141243594416835
11918,-22.06709334380558
11919,-13.21803864313698
11920,-9.369353191742727
11921,-10.753354822894847
11922,-6.430428057062278
11923,20.02560922261596
11924,23.12599828071575
11925,-11.971663227329032
11926,2.0835918488326914
11927,3.149852742672447
11928,2.2993069453545933
11929,2.765584875796426
11930,12.591308938803786
11931,17.818507388530694
11932,-3.8332503354604093
11933,-8.814176611293284
11934,0.1634863378361775
11935,-2.6611269649977043
11936,9.278099176341051
11937,18.573646153224946
11938,27.904381781818106
11939,16.316146213380826
11940,16.32125897116137
11941,25.5917954109249
11942,23.628145659725675
11943,12.377889144160587
11944,14.509266370244351
11945,9.944484125207769
11946,3.068628020627096
11947,7.356616463487145
11948,-9.273685411534483
11949,-9.30645918041989
11950,-0.08876341192496895
11951,0.2607419720616768
11952,8.140171137930233
11953,0.28207590040522845
11954,1.7249679196587842
11955,-0.9101292657821176
11956,-10.817084499215918
11957,3.439867629224997
11958,18.171229812472525
11959,-0.7899299277465293
11960,14.870098109780088
11961,4.775215255945423
11962,-21.291162916973434
11963,-2.831614767103833
11964,-5.7021806884091495
11965,4.157763900586907
11966,6.440056478717112
11967,11.899878909848729
11968,4.480432405707358
11969,-18.809767718751807
11970,-18.643444764682467
11971,-8.264064119747005
11972,-12.353915448758142
11973,2.341787076627833
11974,1.9479053570897307
11975,3.6269466096356187
11976,25.690268993777465
11977,29.342578478369084
11978,23.160438133617134
11979,37.80010788401337
11980,29.05132051776799
11981,9.701888183430512
11982,12.432615697781102
11983,-1.5594481290746245
11984,0.8449726498913535
11985,12.879322254844901
11986,39.00078976225089
11987,24.763975880876647
11988,10.615051073184567
11989,-4.645184248199753
11990,-11.629430969580053
11991,0.8930030007129912
11992,1.4530004767197258
11993,-17.240508787970157
11994,-4.495798728356565
11995,2.2597445232973667
11996,1.874359039042889
11997,-8.113648316603161
11998,-2.4028009816728355
11999,-7.691966551243889
12000,6.580197584876256
12001,-6.544375720954928
12002,-13.351502118539894
12003,-9.29965433341646
12004,-20.29067709571617
12005,-12.699844038787312
12006,-5.722039387155278
12007,-33.538079686292534
12008,-19.967433315440204
12009,1.7245647337300687
12010,-7.632555185249594
12011,2.642802658875365
12012,15.631056178803398
12013,22.964924097293487
12014,-13.72651971971128
12015,-15.771944037301715
12016,6.590127042886731
12017,-18.818061714700853
12018,-1.8518204882034572
12019,-16.7970152052673
12020,-8.609318587436626
12021,-24.71124201476273
12022,-2.3302124632588512
12023,3.716712243305567
12024,15.381746112541807
12025,-9.580820916249793
12026,-16.752318620421768
12027,-4.350270185432168
12028,6.136965348406104
12029,16.603975224008522
12030,15.656639036954335
12031,20.539750887558153
12032,3.8464179599909976
12033,6.2874068772676015
12034,6.490297704401611
12035,-0.7736414341921636
12036,11.40932266578309
12037,-1.167464762403097
12038,-9.630573454454193
12039,-22.45341213156713
12040,7.23675140874394
12041,15.15882583570946
12042,2.405781708751462
12043,-7.391304881365841
12044,-12.804393490111599
12045,-9.92215567160068
12046,-12.578183026968803
12047,-14.858594549107707
12048,-22.954107690086857
12049,-18.18717821244223
12050,3.884795138763719
12051,19.095431325595804
12052,9.53920276918966
12053,3.674505725383127
12054,8.623272128804274
12055,26.859762142383943
12056,21.545653106959847
12057,9.108016781597122
12058,12.832132493027803
12059,6.880240922630586
12060,5.373026357914792
12061,14.461738413412329
12062,12.60623486850373
12063,-4.189446504229166
12064,11.283808819064527
12065,11.526812753066078
12066,5.2963624782971905
12067,12.065168660071313
12068,7.814837479262092
12069,-7.267113342566166
12070,-28.586821715380633
12071,-20.351511615755108
12072,-17.20903239716706
12073,-16.168149938464044
12074,-3.7779967221690516
12075,1.5645409664493837
12076,-11.456242386445535
12077,-28.578287534234114
12078,-16.29937874006607
12079,-14.833803559668798
12080,3.1325183838441637
12081,9.305959887838275
12082,4.825271880434445
12083,8.348741788855982
12084,13.095335729353987
12085,-13.169962861791616
12086,-21.44090931098587
12087,-9.49586144664663
12088,5.745872519036228
12089,-3.64996765509852
12090,-9.94019697546145
12091,0.0008431371794908049
12092,-18.917737380606688
12093,-9.602160802335954
12094,18.446158913923988
12095,0.15004948926631823
12096,6.696228788774661
12097,5.773480258386954
12098,2.5875462151278086
12099,-6.393324150285915
12100,-32.5266700321142
12101,-27.82729894443382
12102,0.12251836681107697
12103,7.230548156826387
12104,17.379816196411515
12105,1.6063068023810718
12106,6.215445956338815
12107,4.071252946731057
12108,16.836099994304668
12109,19.708030380526893
12110,9.130281346124276
12111,1.740858016002616
12112,-1.4823972372005447
12113,10.572428870381287
12114,-13.667463324389098
12115,-27.17737071271785
12116,-25.023540271032765
12117,-4.168347968958134
12118,-4.711582111550802
12119,-20.459300341206394
12120,-18.59411313436338
12121,-3.331836212520778
12122,5.474620678679775
12123,-11.945230384388426
12124,-30.02658199196194
12125,-32.25554448911845
12126,-25.65773790811025
12127,-15.127784372870414
12128,3.498859499524597
12129,6.850750501547246
12130,5.392467712616997
12131,13.590126772911855
12132,-0.8991103608163087
12133,-18.83221606615254
12134,-7.533305934742156
12135,10.295488690237603
12136,10.33727050250869
12137,19.737987748900853
12138,9.06911170011784
12139,-1.0818686580476615
12140,13.035768747390772
12141,17.669844116528232
12142,4.183521755776859
12143,-4.304002610569848
12144,8.61398195024313
12145,7.033693103802904
12146,-1.5236309173037128
12147,7.64252873746549
12148,3.983760413379102
12149,9.747383183260961
12150,16.002781556761494
12151,16.883500182546136
12152,-9.753206848519191
12153,0.47247336506313964
12154,-8.81551678637241
12155,7.640210627635216
12156,-8.314681488438366
12157,6.308634982299805
12158,-0.14698797200809732
12159,4.924965260383857
12160,0.4612277944834684
12161,9.48364994815056
12162,29.547864457609226
12163,21.449167731840998
12164,-17.32358393902248
12165,8.783250033977145
12166,3.941721949581848
12167,-13.849815731698309
12168,-9.605863662659129
12169,-5.8832182311657855
12170,-5.8675994994068645
12171,-19.67762064372223
12172,-1.5436135740830341
12173,-13.68849050300053
12174,-8.977459530934233
12175,-15.134998810550657
12176,9.43049516932997
12177,23.88727690599342
12178,26.63930689913604
12179,16.486321335715324
12180,-3.4132946458612228
12181,9.158134136177276
12182,10.615437929927888
12183,-7.815695003664883
12184,-3.391247817202088
12185,16.844674839532942
12186,8.782520056409357
12187,9.707361453894567
12188,9.206340855689943
12189,2.3339389304641553
12190,-11.879517725460996
12191,-17.928101458140347
12192,-5.366730074922068
12193,6.371983145087743
12194,-12.163443802326169
12195,-21.818183273987803
12196,-20.573146384003085
12197,-19.57649395432402
12198,-12.320223819148092
12199,0.36344874523338966
12200,-0.878375408720089
12201,25.205842712501017
12202,28.737750643858888
12203,25.54893857535581
12204,9.561233153579714
12205,12.918441568812758
12206,23.933609814478274
12207,15.378225678182963
12208,26.810745127254584
12209,11.496477884289648
12210,14.216476347040112
12211,9.903627679938747
12212,-17.513277916182673
12213,-33.43412972622845
12214,-28.895574682471597
12215,-12.299147527577551
12216,3.6178268355359053
12217,15.252746970608866
12218,19.08465732254691
12219,3.6658947745461266
12220,-8.017767260820333
12221,5.988986561531899
12222,5.698025667693345
12223,7.169403194675519
12224,20.849709070675438
12225,30.295765499851385
12226,27.6884745929759
12227,8.469796195224939
12228,2.1477956304904233
12229,21.84179224492992
12230,20.44867016795125
12231,3.9050646322644456
12232,5.0767305245197285
12233,8.172454128865702
12234,-13.702608039973336
12235,-21.77435292356572
12236,-9.258796063024338
12237,13.429119409628978
12238,-10.570450694260114
12239,-12.474722649477654
12240,-11.412134061207396
12241,-24.1078884623513
12242,-31.548909434618132
12243,-16.912525288942334
12244,-7.796343207151056
12245,-30.976605298910485
12246,-20.93246411604524
12247,8.397628707614734
12248,16.80533801413663
12249,-11.751592097361147
12250,-14.078434686757182
12251,1.1494268282326212
12252,10.000635435307284
12253,9.01108990798158
12254,12.865620092740482
12255,0.7661565040248535
12256,-22.479434891080878
12257,-30.577661159875667
12258,-12.209378064830949
12259,-5.537164123451788
12260,-15.573744709471704
12261,-12.885459239348753
12262,-14.126363420121027
12263,13.059320334401281
12264,21.24518752718197
12265,-3.633456760328312
12266,-10.918531151601972
12267,-11.164742849141083
12268,-18.837741215658692
12269,-1.976700706967172
12270,6.388108991944312
12271,8.797886274512948
12272,22.05543256033249
12273,20.364865847266554
12274,21.040602439057466
12275,30.732349064540585
12276,14.712880760448773
12277,-23.905955625178365
12278,-17.4330473538825
12279,2.031738092444229
12280,6.259385023103739
12281,-6.066633539390442
12282,-19.92470658666929
12283,-20.027141487536
12284,-35.497838534030755
12285,-31.821113626718304
12286,-37.337802136812265
12287,-34.1463660371838
12288,-20.01895497731886
12289,-32.37448185590958
12290,-13.396116648856356
12291,4.744580878750751
12292,9.169144087234441
12293,3.4425246232944113
12294,0.43230338463080287
12295,9.576321231041073
12296,4.29014096377932
12297,5.117574478182591
12298,-0.05431521920557536
12299,6.729599715745435
12300,-3.881352807781962
12301,-14.097880822521526
12302,-16.47741161866019
12303,-12.945085732846689
12304,-9.08493461699383
12305,1.6258616491869216
12306,-9.478418731695932
12307,-4.877501754042724
12308,-2.80938260069564
12309,-0.5679568523856965
12310,-8.470663272592953
12311,-9.11010472270247
12312,2.096953234738736
12313,3.176994231359666
12314,17.7710152944057
12315,20.851931278374522
12316,22.768941715720374
12317,4.8230787497512
12318,-12.601318606508684
12319,-9.097303239363296
12320,7.238300515082292
12321,-4.963966378459502
12322,-20.904682893635233
12323,0.6509226733944011
12324,4.543204887489284
12325,-10.361080495846227
12326,4.322890535250437
12327,-13.105098635905524
12328,7.243587149948128
12329,-0.43220643451840246
12330,-18.55986749482386
12331,-6.735986897151084
12332,-4.8414082677411505
12333,-5.370584587467149
12334,0.08920933092765893
12335,10.239572071350658
12336,16.36720506401478
12337,11.390943204992922
12338,-0.47323280055556616
12339,0.5168883911821034
12340,-4.090646225194147
12341,11.769770857559992
12342,21.441715844766275
12343,24.06859665616413
12344,29.564655121068057
12345,21.22181573307211
12346,34.17490837372681
12347,32.64510467329502
12348,27.35903752202529
12349,23.11065220852209
12350,24.642479196204636
12351,24.12880020358425
12352,16.131989666582506
12353,2.245779024342847
12354,8.674520351880455
12355,13.122354880519504
12356,-0.6798331368015929
12357,-4.360941338674168
12358,3.5632523596669765
12359,-2.483329967291293
12360,-27.07418968317767
12361,-25.558751595344123
12362,-9.355332533256572
12363,-0.949424824034586
12364,16.706352038779315
12365,15.650729845119159
12366,7.896185025971489
12367,17.00909853751257
12368,-0.6048376400196123
12369,0.7120751536198213
12370,13.354681531737889
12371,10.635235214534536
12372,27.18283525457481
12373,11.853557940728635
12374,19.751531932983884
12375,11.49018283222583
12376,12.183127578202319
12377,23.626921620692837
12378,9.937006795622963
12379,5.335962613629055
12380,9.256870442781896
12381,2.8429971972274135
12382,-2.4062335651530615
12383,-12.156495624705046
12384,3.1241243448291156
12385,-20.802266771823366
12386,-30.299058446326185
12387,-28.31795370061083
12388,-17.02522741053288
12389,-17.316534183900618
12390,-20.54978331024978
12391,-19.2170412708186
12392,-13.342326991694678
12393,7.444570980722574
12394,11.317174953802013
12395,8.799398976002974
12396,16.21583580201681
12397,9.136588120011837
12398,0.7130208342593942
12399,7.452689224776878
12400,8.703272683299717
12401,-5.4044374097333066
12402,-8.672235100287104
12403,-11.882057380228694
12404,-6.1760419463244185
12405,-3.5515199787248526
12406,6.499247005010725
12407,4.370843908583601
12408,3.44948367509624
12409,-10.455083090361653
12410,8.911599122540066
12411,3.0431621812399072
12412,-2.994221370205045
12413,-0.9166346749186136
12414,13.097600770530228
12415,24.49024239559342
12416,-2.6016163302642106
12417,7.6410174379991656
12418,15.901585546614381
12419,4.269263577314696
12420,-0.037249138479646504
12421,21.325439331762055
12422,17.226450635865234
12423,13.44716811505359
12424,31.139235641804696
12425,28.25696465092861
12426,18.820875080846946
12427,5.472310573963121
12428,9.23174688618218
12429,-12.550974796304002
12430,-3.9086060100170723
12431,9.856607996493466
12432,-4.7400572454847305
12433,-8.200775993803733
12434,15.091650652887225
12435,13.918102203585711
12436,-4.592464227647456
12437,2.9042766496450545
12438,-4.880094770958596
12439,2.926957475861993
12440,22.55102896794599
12441,17.008677733936906
12442,-6.1636059122381965
12443,4.446146342021564
12444,8.845567108692155
12445,-1.1470368046772474
12446,-14.566817993044548
12447,-11.108416802153052
12448,-5.696217468228346
12449,-3.257737470353474
12450,-7.684062719766635
12451,-12.095476195126864
12452,-19.581758401133214
12453,-27.321008867657305
12454,-23.61920319448512
12455,-6.916979372231022
12456,-1.7968657951535816
12457,-12.056097414878096
12458,-32.12427192861116
12459,-35.29875943344018
12460,-25.397295846103546
12461,-31.084186417208414
12462,-12.350899013261685
12463,-23.47572591782725
12464,-25.276308481663662
12465,-26.338509360197655
12466,-15.994749773037189
12467,-21.655931479249972
12468,-16.57930495229511
12469,-12.06018174027344
12470,-0.2809580866706689
12471,7.976372195151479
12472,8.424023672018047
12473,4.011857752706295
12474,2.2331308246090544
12475,-12.882568682465617
12476,-15.145083574528517
12477,-41.06883349159283
12478,-22.48837919474195
12479,-7.034001855204014
12480,-5.181115357207144
12481,2.71821907246085
12482,-1.4628121560876641
12483,-8.255903944678046
12484,-17.583183814552555
12485,-28.88290804327704
12486,-28.65109974485635
12487,-31.9092256958534
12488,-54.299276533519475
12489,-29.029182412597976
12490,-9.087278286350465
12491,-23.675421306420592
12492,-18.67585707931724
12493,3.468227165118538
12494,15.566031640217012
12495,17.160292022106983
12496,23.533364212962763
12497,29.411485813223635
12498,13.93005190296769
12499,19.64120275733476
12500,20.94176046308148
12501,18.77134243952531
12502,0.07201550172226523
12503,-0.9156690029747034
12504,-4.4786307053987215
12505,9.101536990083982
12506,13.450357854624757
12507,27.882532500095977
12508,27.08012005717331
12509,-16.146856297484316
12510,-4.902861350097609
12511,2.671530691032899
12512,11.568394835096324
12513,7.388323247372648
12514,4.678762985349913
12515,17.24654336008465
12516,3.006040832483029
12517,6.601993859166946
12518,1.9531185979015389
12519,-3.2527217348643163
12520,2.287093710377294
12521,13.185222661604108
12522,11.169679940450674
12523,-12.23251338200599
12524,-24.149118150781742
12525,7.241496442898453
12526,8.684857134913507
12527,31.197884348515913
12528,27.727497192269382
12529,-13.972978475174866
12530,-14.999891925556044
12531,-3.8063372226780867
12532,-4.1850400937419945
12533,-2.1508003578627957
12534,-4.183696673725569
12535,9.056312687302455
12536,6.585838933970374
12537,-0.36311880709715716
12538,-14.683342391609571
12539,-26.85937618568478
12540,-22.576993660538164
12541,-22.541630407523048
12542,-3.4188680023697033
12543,5.333367577126209
12544,-5.165933762629704
12545,-2.421987184134945
12546,25.04946913083463
12547,18.020687783370494
12548,-2.714074814139731
12549,6.042969589889818
12550,20.873838730852267
12551,21.059091075253185
12552,-3.1733212950441967
12553,-4.618859549953335
12554,8.713225707320085
12555,2.703577891993797
12556,9.414899620213742
12557,2.7781297950964223
12558,-18.04366098301783
12559,-23.60620616910972
12560,-13.751585797795318
12561,-13.396251303735657
12562,-17.366333472851284
12563,-1.7352379762702697
12564,-9.957879414457235
12565,-26.472201829004938
12566,-21.19880345357837
12567,-6.286196256571377
12568,24.610481683772285
12569,12.598994313593625
12570,20.513408807878633
12571,18.096538858191092
12572,5.955859673997127
12573,12.684995081041828
12574,21.608396744470152
12575,-0.9420661047898258
12576,12.839586866990203
12577,3.234213753940445
12578,0.4046425643895901
12579,12.380584338529578
12580,5.040402814159663
12581,15.712818311897388
12582,20.318720030101534
12583,26.146149289309434
12584,25.454109895801693
12585,25.222127965511746
12586,21.05922268203483
12587,26.649693302998354
12588,18.154079208669373
12589,7.559693456213118
12590,-0.5274179504672567
12591,-0.7047343430945467
12592,19.913761710070023
12593,0.20639444205196167
12594,8.523793650138444
12595,11.51502551848329
12596,-3.318636327536486
12597,3.1478979289934284
12598,-14.40384661030311
12599,-21.890066655638414
12600,-16.2621265320311
12601,-16.668059654797887
12602,-14.442407592909934
12603,-11.750558158145381
12604,7.998940207927509
12605,25.10887792597805
12606,7.706488206328935
12607,2.1156150078153786
12608,-5.2919913409104815
12609,-0.9339483562512054
12610,-4.853464084697615
12611,11.6921546702971
12612,18.852226623631452
12613,21.859147904423637
12614,20.235620712365407
12615,2.7108074646861144
12616,2.033582319014747
12617,-13.782307043615003
12618,-3.762425109595286
12619,-7.888600403391416
12620,5.980499849155594
12621,33.0077803691959
12622,24.90015281829713
12623,14.45045918221878
12624,12.833624635338602
12625,36.03241760573917
12626,19.104701115057924
12627,6.487648411405834
12628,10.464395928357249
12629,5.708800649656187
12630,-0.597432489781184
12631,22.534165318571247
12632,38.32243097443696
12633,24.84174284891956
12634,13.714476668926817
12635,0.17764877814769342
12636,7.944946570358548
12637,-4.444897601941744
12638,-24.78223173085411
12639,-12.750644862873205
12640,-11.869736436682132
12641,0.3413300868210163
12642,-2.5726955733551344
12643,-0.6977161758304149
12644,8.74446954147061
12645,-0.07127843478905183
12646,-12.240160151775196
12647,-10.754898504456557
12648,-23.183568242422997
12649,-21.721262666590075
12650,-7.621554091486418
12651,-2.621573065333129
12652,6.6142825185162195
12653,12.521384265221858
12654,3.3125525787241674
12655,-8.6054915006637
12656,0.33790954673360574
12657,-11.875561726771322
12658,6.861258710239561
12659,8.053355741544614
12660,0.4068567689693552
12661,-4.5913068679856375
12662,11.961502714442265
12663,15.315035025696456
12664,17.153658104931154
12665,20.383022011473415
12666,4.226273673240408
12667,-8.664547404365923
12668,-5.009957350764813
12669,0.8244900863803366
12670,-9.631220700417048
12671,-7.916698045083661
12672,-24.982205665539794
12673,-21.374355734735996
12674,-20.99797383230049
12675,-19.891158037673847
12676,-3.3739723246618425
12677,-27.86407922705468
12678,-19.46539422732166
12679,-24.03393666096624
12680,-17.661382278663073
12681,-10.722572107024913
12682,-15.101510066081158
12683,-18.097376341743086
12684,-20.220512062359347
12685,-2.4543723988651998
12686,-1.2593809864336425
12687,-4.366996137634493
12688,-0.6259101683926414
12689,6.5864748532137
12690,-17.110023241090303
12691,-27.084399354693545
12692,-22.96346129155064
12693,-2.8055586760652895
12694,-6.2832330878061695
12695,-26.10420605622224
12696,-27.293227827999836
12697,-21.803902107643793
12698,-8.00791505414492
12699,1.9298017671259506
12700,1.5146728435445986
12701,-13.50351653342642
12702,-31.613956193784354
12703,-50.67999767115809
12704,-31.028839818750534
12705,-3.887310695506301
12706,8.126491225508833
12707,2.9867474375772733
12708,-25.884711099666376
12709,-24.28174459285249
12710,-24.67226302953768
12711,-27.33948303148414
12712,1.288835024682605
12713,-12.686944796575833
12714,-11.058890694806603
12715,-15.186664134083998
12716,-11.10508070610696
12717,-20.318677619478656
12718,-4.54939623139032
12719,2.9598196590537493
12720,10.387038535737377
12721,5.238489938673964
12722,-10.325242420356012
12723,-2.863488315666846
12724,12.623367818403892
12725,8.858390488365227
12726,-2.931562837977536
12727,6.6866822634910825
12728,8.51010584764987
12729,10.177470945816196
12730,2.64252680555704
12731,5.872819981381375
12732,5.700533874815768
12733,-15.724778622851872
12734,-1.1212370785466685
12735,10.111804569030761
12736,-15.862860417633378
12737,-15.846677674449175
12738,-5.340076677721102
12739,-2.7208406570228867
12740,10.835143923142272
12741,19.293425556216313
12742,4.782583882971014
12743,-19.010689512349785
12744,-28.928079288081392
12745,-16.62799445711895
12746,-8.831746464627948
12747,0.874099841118614
12748,23.030347161406475
12749,5.686411137146745
12750,-5.230194704384335
12751,-11.307205254410656
12752,-12.76648380594322
12753,-15.809316543945778
12754,-4.679334050016456
12755,-21.454914625752426
12756,-18.15089072605905
12757,-14.22851472782443
12758,1.018279681694457
12759,6.878089269478497
12760,24.386030325112863
12761,18.121665509390713
12762,11.434246314807961
12763,20.31316642675488
12764,29.76706015245482
12765,45.42250997178278
12766,33.01065645046005
12767,24.52735479483405
12768,28.029172829394945
12769,23.044661257327764
12770,23.40655344631435
12771,15.275420436995233
12772,4.833439734768774
12773,-2.494890164351297
12774,1.0030368099872957
12775,3.2459818234113333
12776,6.0298180087770525
12777,-2.2844865754691135
12778,-0.42886540324098554
12779,3.6663519342776363
12780,-6.099164116964645
12781,-25.298703117899485
12782,-19.275542409717065
12783,10.076736034328546
12784,34.573406365487166
12785,13.610844198495652
12786,-0.581040556548702
12787,-9.509329739226516
12788,-3.471389471406331
12789,8.334423417663402
12790,7.491636575534507
12791,31.614613987916034
12792,47.57951859974017
12793,34.82801142137073
12794,16.21727601258828
12795,21.26580730721945
12796,16.62864202558575
12797,33.88898622672629
12798,41.63091641469751
12799,12.828883423021416
12800,-14.597511916665447
12801,-4.09568249742362
12802,0.729879829679474
12803,21.638035752545044
12804,11.609959245299503
12805,18.86792975030496
12806,5.046173071420029
12807,-13.674493133421548
12808,16.012556475941732
12809,19.58842325594048
12810,25.17966313156348
12811,35.46068069407544
12812,33.79585129416269
12813,37.313329002927006
12814,25.19643387055801
12815,17.695837719961894
12816,29.265707412285185
12817,35.51330275459099
12818,17.45595647690676
12819,10.646495085346729
12820,-14.687282488908776
12821,-7.08043304075516
12822,-13.955516144593144
12823,-6.3917440287052525
12824,-0.17673996170226403
12825,12.937346519008706
12826,2.178021381949211
12827,-19.18656368708496
12828,-34.76121808664611
12829,-14.38388395507587
12830,5.79797527606064
12831,4.840910969658576
12832,-8.061343268701211
12833,1.5338387125785697
12834,-2.355148198839415
12835,5.926261781370929
12836,-8.409857308043023
12837,-7.057599842699094
12838,-8.16309297173291
12839,-23.826597769145092
12840,-11.79727509504531
12841,-6.263442738190977
12842,-29.70049691597329
12843,-19.157489549938287
12844,0.4949767419737432
12845,-7.572670686318011
12846,-14.997789530348044
12847,-8.17371367258205
12848,-10.69558607293337
12849,-19.35267344922112
12850,-12.316465951890073
12851,-8.172266112829224
12852,-11.854637817199858
12853,-2.8593771458170636
12854,-3.1700584673611996
12855,-7.616732342353355
12856,-5.4208651509063195
12857,-2.5336632631680835
12858,-2.943801332890313
12859,-15.994740406109102
12860,-13.46888427614147
12861,-13.137143603201878
12862,-16.344447395364366
12863,0.12468948318611872
12864,14.295687417971475
12865,1.5714307162865593
12866,-14.455497511565515
12867,-13.01716201379569
12868,-2.888345428146353
12869,-4.545560529471254
12870,2.099360128661509
12871,-9.197315069741373
12872,1.6264620599340773
12873,22.924435200221026
12874,12.98914677442409
12875,17.168941397790903
12876,11.907395803832244
12877,2.3274537474538253
12878,-0.24022194256093066
12879,-2.3051782268244523
12880,-4.6166170665966755
12881,15.388040508072915
12882,-1.4558999011532574
12883,-20.12437706029604
12884,-11.016850930273563
12885,-25.351559844130712
12886,-8.89918036494303
12887,2.5411134130275337
12888,-2.324659159448778
